term_type,canonical_name,aliases,category,active,priority,confidence,metadata_json
product,TCELL Dispensor,TCELL Dispensor,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tearflo Strips 100,Tearflo Strips 100,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tearless Shampoo Fruity Scent 16oz,Tearless Shampoo Fruity Scent 16oz,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Telemetry Monitoring,Telemetry Monitoring,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Telfa Pads 3-4,Telfa Pads 3-4,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Temperature,Temperature,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tendenectomy - Declaw Salvage,Tendenectomy - Declaw Salvage,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Texas A&M Cortisol,Texas A&M Cortisol,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Texas A&M Potassium Bromide Levels,Texas A&M Potassium Bromide Levels,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thermometer covers,Thermometer covers,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thermometers-rectal,Thermometers-rectal,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thoracentesis - Left (mLs),Thoracentesis - Left (mLs),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thoracentesis - Right (mLs),Thoracentesis - Right (mLs),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thoracocentesis - Diagnostic,Thoracocentesis - Diagnostic,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thoracocentesis - Therapeutic,Thoracocentesis - Therapeutic,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thunderease Kit (Diffuser + Refill),Thunderease Kit (Diffuser + Refill),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Thyroid 5 (T4, FT4, cTSH, Thyroglobulin)","Thyroid 5 (T4, FT4, cTSH, Thyroglobulin)",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Thyroid Profile 1 ( T3 and T4) (IRL 13),Thyroid Profile 1 ( T3 and T4) (IRL 13),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tibial Crest Transposition,Tibial Crest Transposition,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tiger Balm (4 Grams),Tiger Balm (4 Grams),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tip It Guard Assorted Pack,Tip It Guard Assorted Pack,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,TLC,TLC,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tongue Depressors,Tongue Depressors,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tono-Pen VET Batteries (6 Pack),Tono-Pen VET Batteries (6 Pack),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tonometer Pen Tip Covers,Tonometer Pen Tip Covers,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tonsillectomy,Tonsillectomy,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Body Function (IRL 31329999),Total Body Function (IRL 31329999),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Body Function (IRL 759999),Total Body Function (IRL 759999),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Body Function Plus (IRL 23059999),Total Body Function Plus (IRL 23059999),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Ins (critical care),Total Ins (critical care),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Outs (critical care),Total Outs (critical care),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Solids (TS),Total Solids (TS),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Solids (TS) - Abdominal effusion,Total Solids (TS) - Abdominal effusion,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Solids (TS) - Pericardial Effusion,Total Solids (TS) - Pericardial Effusion,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Solids (TS) - Pleural Efffusion,Total Solids (TS) - Pleural Efffusion,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Volume Infused - 0.9% Sodium Chloride,Total Volume Infused - 0.9% Sodium Chloride,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Volume Infused - LRS,Total Volume Infused - LRS,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Volume Infused - Normosol-R,Total Volume Infused - Normosol-R,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Total Volume Infused - Plasmalyte,Total Volume Infused - Plasmalyte,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Toxiban Administration (Orogastric Tube),Toxiban Administration (Orogastric Tube),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Toxoplasma Titers (IgG and IgM) by IFA,Toxoplasma Titers (IgG and IgM) by IFA,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tracheal tube brushes,Tracheal tube brushes,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfer Patient,Transfer Patient,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Albumin (Canine),Transfusion - Albumin (Canine),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Albumin (Human),Transfusion - Albumin (Human),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Cryoprecipitate,Transfusion - Cryoprecipitate,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - IVIG,Transfusion - IVIG,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Other,Transfusion - Other,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Plasma (Cryo-poor),Transfusion - Plasma (Cryo-poor),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Plasma (FFP),Transfusion - Plasma (FFP),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Plasma (FP),Transfusion - Plasma (FP),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - pRBC,Transfusion - pRBC,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Whole Blood (donor blood),Transfusion - Whole Blood (donor blood),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Transfusion - Whole Blood (stored blood),Transfusion - Whole Blood (stored blood),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Trash Liners (black) 40 X 46 (100case),Trash Liners (black) 40 X 46 (100case),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tremor Watch,Tremor Watch,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Trim Hair on Paws,Trim Hair on Paws,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Triple Wire Glove Box Holder,Triple Wire Glove Box Holder,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,TrizCHLOR 4 Shampoo (Gallon),TrizCHLOR 4 Shampoo (Gallon),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,TrizChlor 4 Shampoo 16 oz,TrizChlor 4 Shampoo 16 oz,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,TrizChlor 4 Shampoo 8oz,TrizChlor 4 Shampoo 8oz,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tru-Cuff Endotrach. Tube Syringe 3ct,Tru-Cuff Endotrach. Tube Syringe 3ct,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Truforma TSH Test,Truforma TSH Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tumor Removal - $14/min,Tumor Removal - $14/min,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tumor Removal / Complicated,Tumor Removal / Complicated,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tumor Removal / Minor,Tumor Removal / Minor,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tumor Removal-External,Tumor Removal-External,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tumor Removal-Internal,Tumor Removal-Internal,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,UC Davis Hyperuricosuria Genetic Test,UC Davis Hyperuricosuria Genetic Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Ultrasonic Cleaner 1 Gallon Basket,Ultrasonic Cleaner 1 Gallon Basket,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Ultrasonic Cleaner 16oz,Ultrasonic Cleaner 16oz,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
